viento,v_viento,p_ola,m_ola,presion,temperatura,clase
0.508633,0.513619,0.37301,0.349186,0.715723,0.930693,2
0.251047,0.233463,0.425606,0.349186,0.758491,0.29703,1
0.406694,0.342412,0.544637,0.349186,0.761635,0.09901,1
0.344699,0.346304,0.425606,0.349186,0.762264,0.336634,1
0.332715,0.381323,0.488581,0.350438,0.48805,0.049505,2
0.448886,0.536965,0.425606,0.350438,0.561006,0.138614,2
0.446297,0.451362,0.425606,0.350438,0.788679,0.70297,2
0.355034,0.459144,0.32872,0.350438,0.789937,0.257426,1
0.344591,0.361868,0.37301,0.350438,0.831447,0.930693,1
0.377383,0.373541,0.425606,0.350438,0.844025,0.019802,2
0.355972,0.29572,0.488581,0.35169,0.381132,0.831683,1
0.479985,0.540856,0.488581,0.35169,0.386164,0.415842,2
0.332203,0.272374,0.32872,0.35169,0.467925,0.257426,1
0.360729,0.521401,0.689273,0.35169,0.493535,0.069307,2
0.633116,0.575875,0.425606,0.35169,0.554717,0.891089,3
0.678903,0.657588,0.229066,0.35169,0.626415,0.128713,3
0.353591,0.229572,0.425606,0.35169,0.672956,0.564356,1
0.23987,0.272374,0.635294,0.35169,0.710843,0.39604,1
0.337686,0.284047,0.425606,0.35169,0.71195,0.831683,0
0.207649,0.14786,0.689273,0.35169,0.749686,0.237624,0
0.349417,0.326848,0.32872,0.35169,0.781132,0.594059,1
0.296089,0.264591,0.488581,0.35169,0.815094,0.277228,0
0.125035,0.128405,0.821453,0.35169,0.844025,0.871287,0
0.30507,0.229572,0.903806,0.35169,0.858667,0.108911,0
0.370082,0.447471,0.544637,0.352941,0.333333,0.029703,2
0.819537,0.696498,0.37301,0.352941,0.455346,0.594059,3
0.544438,0.451362,0.488581,0.352941,0.508176,0.326733,2
0.590591,0.396887,0.488581,0.352941,0.518239,0.029703,2
0.442268,0.412451,0.425606,0.352941,0.571069,0.049505,2
0.398865,0.268482,0.425606,0.352941,0.655346,0.861386,1
0.167586,0.155642,0.290657,0.352941,0.657862,0.90099,0
0.343774,0.435798,0.635294,0.352941,0.665409,0.168317,1
0.389396,0.447471,0.37301,0.352941,0.703145,0.09901,2
0.631726,0.536965,0.425606,0.352941,0.708176,0.683168,2
0.483564,0.451362,0.37301,0.352941,0.716981,0.267327,1
0.406694,0.280156,0.488581,0.352941,0.718239,0.851485,1
0.365648,0.33463,0.32872,0.352941,0.743396,0.712871,1
0.313822,0.159533,0.488581,0.352941,0.752201,0.386139,2
0.153744,0.132296,0.37301,0.352941,0.815836,0.376238,0
0.364857,0.439689,0.37301,0.354193,0.386164,0.346535,2
0.470746,0.55642,0.290657,0.354193,0.47673,0.138614,2
0.459501,0.451362,0.37301,0.354193,0.607547,0.712871,2
0.345322,0.225681,0.37301,0.354193,0.627673,0.772277,1
0.381429,0.303502,0.425606,0.354193,0.743396,0.623762,1
0.12711,0.143969,1,0.354193,0.752201,0.80198,0
0.129322,0.105058,0.425606,0.354193,0.79395,0.415842,0
0.250135,0.18677,0.425606,0.354193,0.830189,0.742574,0
0.421658,0.381323,0.544637,0.355444,0.318239,0.247525,1
0.31136,0.33463,0.587543,0.355444,0.397484,0.524752,2
0.862758,0.684825,0.488581,0.355444,0.440252,0.029703,3
0.291736,0.249027,0.258131,0.355444,0.479245,0.049505,1
0.442755,0.416342,0.425606,0.355444,0.602516,0.722772,2
0.10575,0.202335,0.32872,0.355444,0.628931,0.792079,0
0.366316,0.276265,0.544637,0.355444,0.696855,0.059406,1
0.48937,0.420233,0.258131,0.355444,0.706918,0.594059,2
0.29247,0.303502,0.587543,0.355444,0.740881,0.138614,1
0.162621,0.182879,0.750865,0.355444,0.811321,0.831683,0
0.350095,0.29572,0.37301,0.355444,0.864906,0.118812,1
0.518048,0.494163,0.635294,0.356696,0.332075,0.544554,2
0.376734,0.48249,0.544637,0.356696,0.425157,0.425743,2
0.391657,0.280156,0.425606,0.356696,0.496855,0.524752,1
0.245431,0.307393,0.544637,0.356696,0.528302,0.039604,1
0.246421,0.307393,0.425606,0.356696,0.532075,0.851485,2
0.249189,0.280156,0.544637,0.356696,0.557836,0.118812,1
0.629672,0.533074,0.488581,0.356696,0.58239,0.831683,2
0.117615,0.11284,0.258131,0.356696,0.58239,0.613861,1
0.402863,0.346304,0.425606,0.356696,0.601258,0.851485,1
0.363554,0.276265,0.488581,0.356696,0.641509,0.762376,1
0.451015,0.431907,0.258131,0.356696,0.651572,0.039604,2
0.167543,0.116732,0.290657,0.356696,0.657862,0.762376,1
0.571337,0.342412,0.425606,0.356696,0.662893,0.534653,2
0.484424,0.459144,0.425606,0.356696,0.730818,0.039604,2
0.190521,0.175097,0.544637,0.356696,0.738365,0.049505,1
0.342802,0.447471,0.425606,0.356696,0.754717,0.39604,1
0.143221,0.093385,0.425606,0.356696,0.805069,0.079208,0
0.129322,0.315175,0.488581,0.356696,0.866415,0.217822,0
0.272942,0.233463,0.32872,0.356696,0.897082,0.425743,1
0.440721,0.33463,0.425606,0.357947,0.501887,0.405941,2
0.45343,0.595331,0.37301,0.357947,0.67044,0.792079,2
0.134292,0.155642,0.425606,0.357947,0.672956,0.465347,1
0.51898,0.498054,0.290657,0.357947,0.672956,0.39604,2
0.280788,0.217899,0.37301,0.357947,0.690566,0.138614,1
0.087485,0.077821,0.903806,0.357947,0.745912,0.80198,0
0.527127,0.428016,0.37301,0.357947,0.749686,0.851485,2
0.700634,0.548638,0.32872,0.359199,0.2,0.128713,3
0.340634,0.579767,0.37301,0.359199,0.378616,0.19802,2
0.345043,0.498054,0.425606,0.359199,0.451572,0.128713,2
0.086826,0.101167,0.425606,0.359199,0.642767,0.564356,1
0.376517,0.385214,0.425606,0.359199,0.661774,0.376238,2
0.535068,0.478599,0.425606,0.359199,0.730818,0.851485,2
0.480604,0.513619,0.32872,0.359199,0.772327,0.267327,2
0.097734,0.171206,0.544637,0.359199,0.772327,0.346535,0
0.213035,0.108949,0.32872,0.359199,0.822642,0.891089,0
0.217851,0.151751,0.903806,0.359199,0.833962,0.960396,0
0.491658,0.350195,0.544637,0.359199,0.886616,0.069307,1
0.475193,0.36965,0.37301,0.360451,0.228931,0.851485,1
0.340656,0.455253,0.32872,0.360451,0.31195,0.544554,2
0.250841,0.412451,0.544637,0.360451,0.524528,0.485149,2
0.228509,0.256809,0.37301,0.360451,0.563522,0.613861,0
0.275179,0.214008,0.488581,0.360451,0.581333,0.059406,1
0.300059,0.303502,0.488581,0.360451,0.646541,0.851485,1
0.48565,0.529183,0.229066,0.360451,0.739623,0.376238,2
0.693956,0.692607,0.32872,0.360451,0.745208,0.059406,3
0.360585,0.498054,0.290657,0.360451,0.750465,0.069307,2
0.188429,0.190661,0.689273,0.360451,0.789937,0.881188,0
0.327872,0.319066,0.37301,0.360451,0.794969,0.940594,2
0.197562,0.155642,0.32872,0.360451,0.906918,0.841584,0
0.511475,0.560311,0.290657,0.361702,0.374843,0.60396,2
0.363615,0.276265,0.425606,0.361702,0.52956,0.138614,2
0.338956,0.525292,0.544637,0.361702,0.546491,0.079208,2
0.527127,0.478599,0.37301,0.361702,0.631447,0.960396,1
0.293555,0.284047,0.32872,0.361702,0.632704,0.851485,1
0.394995,0.2607,0.587543,0.361702,0.652478,0.059406,2
0.415183,0.354086,0.32872,0.361702,0.656604,0.069307,2
0.505921,0.501946,0.425606,0.361702,0.700629,0.405941,2
0.213035,0.202335,0.544637,0.361702,0.735849,0.841584,1
0.611837,0.642023,0.32872,0.361702,0.758491,0.237624,3
0.295614,0.311284,0.425606,0.361702,0.821384,0.138614,1
0.200662,0.225681,0.37301,0.361702,0.828931,0.693069,0
0.127965,0.190661,0.488581,0.361702,0.92634,0.069307,0
0.564617,0.817121,0.32872,0.362954,0.401258,0.029703,3
0.525247,0.657588,0.32872,0.362954,0.426415,0.613861,3
0.656605,0.540856,0.290657,0.362954,0.632239,0.079208,2
0.294963,0.225681,0.290657,0.362954,0.63522,0.920792,1
0.364002,0.478599,0.587543,0.362954,0.667987,0.108911,2
0.448737,0.377432,0.488581,0.362954,0.706918,0.29703,2
0.237987,0.237354,0.488581,0.362954,0.722013,0.287129,1
0.305894,0.311284,0.37301,0.362954,0.730818,0.920792,1
0.190945,0.175097,0.587543,0.362954,0.94717,0.544554,0
0.505568,0.754864,0.290657,0.364205,0.298113,0.524752,3
0.722127,0.719844,0.32872,0.364205,0.42522,0.049505,3
0.367266,0.486381,0.587543,0.364205,0.447799,0.544554,2
0.289012,0.412451,0.488581,0.364205,0.467925,0.524752,1
0.415969,0.490272,0.425606,0.364205,0.519031,0.356436,2
0.289549,0.373541,0.425606,0.364205,0.571799,0.158416,1
0.231202,0.276265,0.425606,0.364205,0.685535,0.524752,1
0.304877,0.291829,0.37301,0.364205,0.739623,0.792079,1
0.358916,0.357977,0.425606,0.364205,0.774843,0.514851,1
0.101285,0.120623,0.32872,0.364205,0.903145,0.940594,0
0.353339,0.36965,0.587543,0.365457,0.421384,0.168317,1
0.429457,0.478599,0.488581,0.365457,0.587421,0.049505,2
0.489977,0.439689,0.37301,0.365457,0.606289,0.306931,2
0.483871,0.354086,0.425606,0.365457,0.656252,0.029703,2
0.067504,0.027237,0.821453,0.365457,0.786164,0.673267,0
0.36077,0.40856,0.425606,0.365457,0.794969,0.366337,2
0.182935,0.175097,0.37301,0.365457,0.87673,0.277228,0
0.377049,0.361868,0.488581,0.366708,0.353459,0.039604,2
0.420195,0.373541,0.37301,0.366708,0.388679,0.415842,2
0.248566,0.385214,0.488581,0.366708,0.435346,0.059406,1
0.565157,0.459144,0.488581,0.366708,0.481761,0.079208,2
0.523048,0.55642,0.587543,0.366708,0.575962,0.079208,2
0.3567,0.307393,0.37301,0.366708,0.655346,0.128713,0
0.725668,0.645914,0.32872,0.366708,0.672956,0.831683,3
0.299368,0.206226,0.488581,0.366708,0.794969,0.851485,1
0.439861,0.373541,0.750865,0.366708,0.801258,0.108911,2
0.248478,0.214008,0.32872,0.366708,0.837736,0.891089,0
0.157641,0.22179,0.425606,0.366708,0.85283,0.831683,0
0.712445,0.638132,0.689273,0.36796,0.247799,0.168317,3
0.473814,0.540856,0.258131,0.36796,0.446541,0.049505,2
0.527508,0.36965,0.544637,0.36796,0.495597,0.049505,2
0.811262,0.774319,0.258131,0.36796,0.515723,0.90099,3
0.267779,0.29572,0.32872,0.36796,0.522013,0.841584,1
0.241981,0.175097,0.32872,0.36796,0.55878,0.128713,1
0.32075,0.552529,0.37301,0.36796,0.564101,0.039604,2
0.567718,0.322957,0.37301,0.36796,0.570566,0.029703,2
0.367751,0.36965,0.488581,0.36796,0.588679,0.326733,2
0.349311,0.276265,0.635294,0.36796,0.636478,0.80198,1
0.388309,0.40856,0.587543,0.36796,0.639019,0.108911,1
0.216087,0.151751,0.290657,0.36796,0.647799,0.940594,0
0.442503,0.346304,0.290657,0.36796,0.655346,0.168317,1
0.354763,0.291829,0.425606,0.36796,0.679245,0.544554,1
0.322063,0.272374,0.32872,0.36796,0.710692,0.712871,1
0.455702,0.424125,0.425606,0.36796,0.792453,0.742574,1
0.19002,0.143969,0.821453,0.36796,0.794969,0.544554,0
0.097069,0.159533,0.750865,0.36796,0.840252,0.851485,0
0.682842,0.677043,0.32872,0.369212,0.324528,0.475248,3
0.445314,0.715953,0.290657,0.369212,0.436478,0.712871,2
0.263526,0.175097,0.488581,0.369212,0.6,0.762376,1
0.520425,0.373541,0.32872,0.369212,0.625157,0.722772,2
0.254347,0.178988,0.290657,0.369212,0.636478,0.811881,0
0.448356,0.36965,0.488581,0.369212,0.657862,0.732673,1
0.249189,0.202335,0.750865,0.369212,0.677987,0.762376,1
0.055088,0.050584,0.258131,0.369212,0.685535,0.841584,1
0.044009,0.097276,0.290657,0.369212,0.740881,0.683168,0
0.501449,0.478599,0.488581,0.369212,0.74717,0.267327,2
0.051551,0.151751,0.32872,0.369212,0.830491,0.316832,0
0.447958,0.439689,0.425606,0.370463,0.314465,0.188119,2
0.466911,0.564202,0.425606,0.370463,0.318239,0.415842,2
0.461807,0.505837,0.32872,0.370463,0.510692,0.851485,2
0.213759,0.198444,0.425606,0.370463,0.543396,0.049505,1
0.575891,0.571984,0.425606,0.370463,0.587421,0.138614,2
0.342348,0.470817,0.425606,0.370463,0.645283,0.851485,1
0.260369,0.22179,0.488581,0.370463,0.649057,0.861386,1
0.101854,0.035019,0.488581,0.370463,0.680503,0.782178,1
0.367912,0.330739,0.425606,0.370463,0.685535,0.831683,1
0.524113,0.509728,0.425606,0.370463,0.710692,0.029703,2
0.578868,0.470817,0.290657,0.370463,0.728302,0.049505,2
0.526265,0.463035,0.488581,0.370463,0.762264,0.356436,2
0.454869,0.463035,0.37301,0.370463,0.769811,0.49505,1
0.067294,0.062257,0.544637,0.370463,0.791195,0.584158,0
0.400813,0.307393,0.488581,0.370463,0.803157,0.079208,1
0.185919,0.167315,0.587543,0.370463,0.854088,0.90099,1
0.265702,0.322957,0.32872,0.371715,0.456604,0.257426,1
0.469102,0.357977,0.37301,0.371715,0.496855,0.237624,1
0.468943,0.40856,0.488581,0.371715,0.588679,0.782178,2
0.525757,0.439689,0.290657,0.371715,0.702579,0.079208,1
0.166622,0.167315,0.37301,0.371715,0.710692,0.940594,0
0.229185,0.241245,0.37301,0.371715,0.743396,0.920792,0
0.518105,0.536965,0.425606,0.371715,0.792453,0.029703,2
0.222764,0.11284,0.32872,0.371715,0.823899,0.80198,0
0.680569,0.723735,0.425606,0.371715,0.909434,0.168317,3
0.292975,0.276265,0.425606,0.371715,0.942138,0.514851,1
0.437558,0.357977,0.37301,0.372966,0.436478,0.049505,2
0.447958,0.529183,0.425606,0.372966,0.631447,0.188119,2
0.280076,0.167315,0.37301,0.372966,0.665409,0.584158,0
0.199855,0.159533,0.32872,0.372966,0.685535,0.950495,1
0.337225,0.322957,0.32872,0.372966,0.720755,0.712871,1
0.306667,0.284047,0.32872,0.372966,0.72327,0.455446,1
0.33784,0.287938,0.425606,0.372966,0.761006,0.80198,1
0.249248,0.2607,0.488581,0.372966,0.823899,0.544554,1
0.318248,0.36965,0.488581,0.372966,0.850314,0.089109,1
0.363268,0.416342,0.425606,0.374218,0.226415,0.524752,2
0.610656,0.603113,0.488581,0.374218,0.442767,0.366337,3
0.485389,0.509728,0.587543,0.374218,0.501887,0.316832,3
0.410473,0.459144,0.425606,0.374218,0.637736,0.90099,1
0.275528,0.245136,0.425606,0.374218,0.674214,0.455446,1
0.237647,0.29572,0.290657,0.374218,0.701233,0.217822,1
0.150818,0.171206,0.32872,0.374218,0.803774,0.90099,0
0.468388,0.342412,0.37301,0.375469,0.241509,0.405941,2
0.133422,0.299611,0.32872,0.375469,0.538365,0.722772,2
0.099995,0.132296,0.37301,0.375469,0.539623,0.346535,1
0.298279,0.284047,0.488581,0.375469,0.621384,0.792079,2
0.206441,0.18677,0.488581,0.375469,0.728302,0.168317,1
0.32075,0.202335,0.37301,0.375469,0.803774,0.762376,0
0.070082,0.29572,0.488581,0.376721,0.403371,0.108911,1
0.297658,0.357977,0.425606,0.376721,0.437736,0.405941,1
0.324627,0.346304,0.488581,0.376721,0.615094,0.455446,1
0.417198,0.264591,0.37301,0.376721,0.647132,0.039604,1
0.316919,0.217899,0.37301,0.376721,0.667925,0.891089,1
0.230083,0.241245,0.544637,0.376721,0.696855,0.049505,1
0.186746,0.163424,0.37301,0.376721,0.706918,0.861386,0
0.187335,0.175097,0.903806,0.376721,0.739623,0.752475,0
0.323325,0.22179,0.37301,0.376721,0.763522,0.49505,1
0.147291,0.163424,0.425606,0.376721,0.802516,0.544554,0
0.170317,0.031128,0.32872,0.376721,0.807547,0.920792,0
0.030751,0.202335,0.425606,0.376721,0.821384,0.891089,1
0.206049,0.2607,0.488581,0.377972,0.631409,0.069307,1
0.26753,0.276265,0.425606,0.377972,0.63522,0.841584,1
0.36928,0.120623,0.425606,0.377972,0.644025,0.811881,1
0.171004,0.14786,0.37301,0.377972,0.647799,0.455446,1
0.199781,0.14786,0.425606,0.377972,0.68805,0.693069,1
0.151976,0.178988,0.425606,0.377972,0.698113,0.90099,1
0.20733,0.132296,0.750865,0.377972,0.704403,0.237624,0
0.285176,0.264591,0.290657,0.377972,0.715723,0.871287,1
0.298452,0.354086,0.587543,0.377972,0.720755,0.049505,2
0.355034,0.307393,0.488581,0.377972,0.74717,0.871287,1
0.309883,0.280156,0.544637,0.377972,0.762264,0.851485,1
0.447544,0.451362,0.37301,0.379224,0.335849,0.623762,2
0.427394,0.385214,0.488581,0.379224,0.493811,0.019802,2
0.471125,0.392996,0.689273,0.379224,0.506918,0.128713,1
0.454085,0.326848,0.290657,0.379224,0.552201,0.138614,1
0.271205,0.575875,0.37301,0.379224,0.574843,0.405941,1
0.637569,0.470817,0.229066,0.379224,0.623899,0.475248,2
0.423345,0.447471,0.425606,0.379224,0.67044,0.831683,2
0.462514,0.392996,0.544637,0.379224,0.71195,0.148515,2
0.2435,0.361868,0.425606,0.379224,0.734591,0.663366,1
0.0929,0.11284,0.290657,0.379224,0.839119,0.306931,0
0.405562,0.392996,0.544637,0.380476,0.334591,0.554455,2
0.376064,0.428016,0.635294,0.380476,0.444025,0.594059,1
0.235559,0.470817,0.425606,0.380476,0.52956,0.722772,2
0.235778,0.40856,0.544637,0.380476,0.54717,0.60396,1
0.205477,0.276265,0.544637,0.380476,0.680503,0.50495,1
0.217615,0.167315,0.488581,0.380476,0.813673,0.09901,1
0.255793,0.268482,0.488581,0.380476,0.846981,0.09901,1
0.155728,0.18677,0.425606,0.380476,0.89434,0.158416,0
0.472888,0.346304,0.544637,0.381727,0.225157,0.544554,1
0.476879,0.463035,0.425606,0.381727,0.552201,0.70297,2
0.221571,0.155642,0.425606,0.381727,0.569208,0.158416,1
0.250694,0.18677,0.488581,0.381727,0.665396,0.09901,1
0.416129,0.342412,0.425606,0.381727,0.691824,0.831683,1
0.039407,0.11284,0.290657,0.381727,0.740881,0.683168,1
0.524113,0.459144,0.37301,0.381727,0.759748,0.029703,2
0.720815,0.206226,0.290657,0.382979,0.221384,0.861386,3
0.829261,0.571984,0.425606,0.382979,0.29434,0.316832,3
0.308135,0.33463,0.544637,0.382979,0.500629,0.09901,1
0.096771,0.264591,0.37301,0.382979,0.514465,0.405941,1
0.193239,0.058366,0.37301,0.382979,0.519497,0.326733,1
0.300058,0.284047,0.544637,0.382979,0.520755,0.752475,2
0.280366,0.291829,0.32872,0.382979,0.540881,0.841584,1
0.603667,0.552529,0.587543,0.382979,0.554717,0.079208,3
0.28084,0.233463,0.587543,0.382979,0.560403,0.079208,2
0.408425,0.40856,0.32872,0.382979,0.633962,0.70297,2
0.173725,0.237354,0.32872,0.382979,0.644025,0.90099,0
0.370942,0.319066,0.425606,0.382979,0.730818,0.693069,1
0.420601,0.342412,0.32872,0.382979,0.761006,0.80198,1
0.284994,0.2607,0.425606,0.382979,0.76478,0.485149,1
0.143272,0.322957,0.425606,0.38423,0.571069,0.316832,1
0.282938,0.280156,0.37301,0.38423,0.612579,0.584158,0
0.510369,0.505837,0.37301,0.38423,0.724528,0.782178,2
0.572625,0.63035,0.290657,0.38423,0.725786,0.376238,2
0.423608,0.439689,0.488581,0.38423,0.768943,0.089109,2
0.159119,0.097276,0.32872,0.38423,0.823899,0.534653,0
0.487361,0.428016,0.544637,0.385482,0.374843,0.574257,2
0.782864,0.684825,0.32872,0.385482,0.397484,0.079208,3
0.079868,0.245136,0.37301,0.385482,0.442767,0.128713,2
0.463782,0.603113,0.37301,0.385482,0.449057,0.841584,2
0.426124,0.455253,0.635294,0.385482,0.481761,0.316832,2
0.328977,0.319066,0.37301,0.385482,0.484277,0.049505,2
0.14926,0.252918,0.488581,0.385482,0.543396,0.811881,1
0.32699,0.400778,0.425606,0.385482,0.578616,0.80198,1
0.657591,0.614786,0.544637,0.385482,0.593711,0.465347,3
0.188779,0.237354,0.37301,0.385482,0.596176,0.168317,3
0.307822,0.252918,0.544637,0.385482,0.611321,0.49505,1
0.232631,0.342412,0.488581,0.385482,0.669698,0.069307,1
0.127965,0.058366,0.425606,0.385482,0.677987,0.435644,0
0.354763,0.326848,0.425606,0.385482,0.688805,0.366337,1
0.28299,0.190661,0.32872,0.385482,0.724528,0.445545,1
0.497997,0.501946,0.32872,0.385482,0.788679,0.257426,2
0.083116,0.07393,0.37301,0.385482,0.856365,0.09901,0
0.228412,0.29572,0.425606,0.386733,0.418868,0.50495,1
0.436675,0.521401,0.37301,0.386733,0.43522,0.405941,2
0.359659,0.29572,0.544637,0.386733,0.484277,0.475248,1
0.364592,0.29572,0.425606,0.386733,0.623899,0.792079,1
0.193239,0.159533,0.425606,0.386733,0.82044,0.376238,0
0.235528,0.241245,0.258131,0.386733,0.822642,0.841584,0
0.086163,0.143969,0.37301,0.386733,0.900629,0.158416,0
0.725678,0.692607,0.290657,0.387985,0.362264,0.594059,3
0.260313,0.350195,0.488581,0.387985,0.381132,0.336634,1
0.543987,0.474708,0.544637,0.387985,0.456604,0.80198,2
0.218425,0.40856,0.635294,0.387985,0.47673,0.534653,1
0.259717,0.241245,0.37301,0.387985,0.504403,0.821782,1
0.357965,0.311284,0.37301,0.387985,0.586164,0.693069,1
0.455995,0.381323,0.488581,0.387985,0.6,0.178218,2
0.310145,0.194553,0.488581,0.387985,0.63522,0.49505,1
0.275313,0.11284,0.290657,0.387985,0.636478,0.49505,1
0.182091,0.210117,0.425606,0.387985,0.674214,0.772277,1
0.294586,0.357977,0.488581,0.387985,0.679245,0.851485,1
0.209623,0.22179,0.32872,0.387985,0.699371,0.940594,0
0.104582,0.101167,0.37301,0.387985,0.797723,0.366337,0
0.226371,0.276265,0.488581,0.387985,0.823899,0.029703,1
0.631479,0.548638,0.37301,0.389237,0.36478,0.811881,3
0.406402,0.649805,0.32872,0.389237,0.408805,0.356436,2
0.3803,0.439689,0.425606,0.389237,0.446541,0.069307,2
0.573911,0.498054,0.425606,0.389237,0.477031,0.356436,2
0.766145,0.66537,0.290657,0.389237,0.527044,0.049505,3
0.356139,0.478599,0.544637,0.389237,0.577358,0.415842,2
0.404554,0.447471,0.587543,0.389237,0.588679,0.069307,2
0.097734,0.252918,0.37301,0.389237,0.654553,0.128713,1
0.621831,0.673152,0.37301,0.389237,0.666667,0.683168,3
0.249751,0.264591,0.425606,0.389237,0.696855,0.455446,1
0.398939,0.357977,0.635294,0.389237,0.719849,0.079208,2
0.125904,0.128405,0.821453,0.389237,0.841509,0.871287,0
0.590389,0.552529,0.488581,0.390488,0.444025,0.029703,2
0.708081,0.645914,0.37301,0.390488,0.490566,0.089109,3
0.588166,0.540856,0.37301,0.390488,0.491824,0.70297,2
0.476504,0.66537,0.425606,0.390488,0.576101,0.138614,3
0.523318,0.599222,0.32872,0.390488,0.581132,0.683168,2
0.485543,0.498054,0.488581,0.390488,0.581132,0.138614,2
0.113856,0.042802,0.37301,0.390488,0.626415,0.881188,0
0.400202,0.400778,0.37301,0.390488,0.657862,0.792079,2
0.166622,0.128405,0.544637,0.390488,0.666667,0.366337,1
0.28809,0.237354,0.37301,0.390488,0.730818,0.138614,1
0.298997,0.307393,0.425606,0.390488,0.793447,0.118812,1
0.129603,0.128405,0.258131,0.39174,0.626415,0.831683,0
0.133585,0.077821,0.37301,0.39174,0.626415,0.643564,1
0.426072,0.498054,0.544637,0.39174,0.637736,0.178218,2
0.325493,0.256809,0.488581,0.39174,0.657862,0.128713,1
0.191406,0.182879,0.821453,0.39174,0.728302,0.80198,0
0.352689,0.322957,0.425606,0.39174,0.758491,0.930693,2
0.490295,0.377432,0.689273,0.39174,0.767296,0.138614,2
0.329651,0.322957,0.425606,0.39174,0.789937,0.683168,1
0.334314,0.447471,0.37301,0.392991,0.534591,0.128713,2
0.613732,0.595331,0.37301,0.392991,0.648038,0.039604,3
0.294209,0.36965,0.425606,0.392991,0.681761,0.693069,1
0.215097,0.311284,0.37301,0.392991,0.699371,0.128713,1
0.157781,0.206226,0.32872,0.392991,0.709434,0.128713,1
0.279363,0.151751,0.32872,0.392991,0.728302,0.544554,0
0.320034,0.256809,0.488581,0.392991,0.745912,0.841584,0
0.363064,0.365759,0.488581,0.392991,0.758491,0.108911,1
0.157827,0.210117,0.32872,0.392991,0.759748,0.693069,1
0.439303,0.501946,0.544637,0.394243,0.645283,0.059406,2
0.322499,0.342412,0.32872,0.394243,0.662893,0.841584,1
